# SYNTHETIC ambient-noise recording (site A, f0 = 2.5 Hz) — QuakeLogic HVSR Studio example, NOT field data
# model: 1-DOF resonant amplification, f0 = 2.5 Hz, A0 = 5.00, damping = 0.1021
# sample_rate = 100 Hz, start = 2025-01-01T00:00:00.000000Z, units = counts
time_s	north	east	vertical
576.74	-6.3935	-77.7960	102.5164
576.75	11.2235	-78.6775	166.4600
576.76	33.7349	-78.4098	93.0415
576.77	50.4305	-78.3279	131.0188
576.78	69.2002	-70.2819	-163.3325
576.79	84.2612	-64.6578	38.5133
576.80	95.8189	-58.3270	-101.5053
576.81	110.1391	-47.1612	149.5412
576.82	120.6302	-34.5647	-81.1834
576.83	127.0541	-26.5520	-33.3551
576.84	134.4794	-26.0594	18.1987
576.85	130.1595	-18.7627	-51.2158
576.86	123.1227	-9.8254	5.8157
576.87	113.0577	-2.4388	-89.4372
576.88	107.4288	8.3042	-135.0177
576.89	95.9918	20.2667	-27.7163
576.90	85.4424	31.0755	22.6318
576.91	71.1815	39.6958	46.2188
576.92	58.2991	49.0928	-91.9860
576.93	43.5629	56.1212	37.0140
576.94	31.6575	59.6456	-17.4597
576.95	23.0348	61.1658	102.4391
576.96	14.4850	71.3189	-53.7587
576.97	9.0938	74.9379	1.3983
576.98	6.1228	73.5552	-16.9967
576.99	0.4661	69.8105	239.7276
577.00	-4.7419	55.4995	-101.0747
577.01	-11.2044	44.4626	201.1319
577.02	-15.0729	35.6848	15.8629
577.03	-15.3331	30.2182	-187.8758
577.04	-19.8160	21.3407	36.6188
577.05	-19.6966	15.5742	-91.2620
577.06	-21.9623	6.6244	46.3195
577.07	-18.7070	2.2018	-73.8238
577.08	-11.7033	0.0439	25.9206
577.09	-11.6876	-0.4901	-26.9629
577.10	-13.2390	-8.6631	23.0099
577.11	-11.0597	-10.6858	114.5890
577.12	-6.2706	-5.6248	-49.7518
577.13	-1.6970	-6.7974	10.4221
577.14	2.2128	-3.4210	-12.4287
577.15	1.4182	2.9972	30.2399
577.16	-3.2357	3.7065	76.6942
577.17	-3.5697	7.0551	111.8573
577.18	-9.2531	8.2039	-69.8314
577.19	-18.1178	7.7878	43.1451
577.20	-27.7004	8.1789	13.8106
577.21	-39.3566	6.7862	151.3236
577.22	-45.1788	7.2229	97.3927
577.23	-47.2699	13.4705	-149.6438
577.24	-46.0524	15.2202	-23.1252
577.25	-50.7460	22.7779	-69.9968
577.26	-46.7780	29.1094	83.0331
577.27	-44.2907	33.6874	-135.0590
577.28	-39.7502	37.6712	-40.5251
577.29	-29.0696	42.5392	5.9484
577.30	-18.3758	48.7867	-20.3973
577.31	-6.2359	54.9733	-47.5439
577.32	2.2686	53.8050	56.1871
577.33	6.3466	48.8087	-9.9433
577.34	17.3977	46.9349	56.5423
577.35	23.7022	43.2420	-16.3097
577.36	32.6638	29.7806	-2.4697
577.37	40.4849	23.7148	-102.5911
577.38	48.1601	11.9409	-40.6470
577.39	53.1629	2.0829	20.4137
577.40	61.7700	-5.4161	68.2515
577.41	67.8139	-17.4288	25.5870
577.42	74.6455	-28.9802	-19.4788
577.43	78.8540	-39.4839	-21.1062
577.44	80.5580	-58.7239	29.7873
577.45	83.8036	-75.6836	7.9105
577.46	81.5771	-84.6346	-45.4540
577.47	70.4891	-93.4588	-117.4980
577.48	58.8709	-99.7531	151.1333
577.49	45.0788	-106.7482	-62.3925
577.50	31.9711	-113.7147	-161.6274
577.51	17.9450	-117.4637	128.0898
577.52	-3.3512	-118.3979	-34.3258
577.53	-31.7770	-114.9867	-5.9173
577.54	-56.7752	-108.7554	77.1161
577.55	-78.6793	-96.2563	37.3738
577.56	-93.4876	-83.6355	16.8570
577.57	-108.4156	-69.2659	161.1651
577.58	-119.5292	-49.7498	-10.0304
577.59	-130.8581	-29.5603	27.6732
577.60	-132.2611	-7.8836	16.3659
577.61	-124.3552	10.7504	113.6742
577.62	-114.7942	25.7839	25.5838
577.63	-105.7077	45.4998	44.7219
577.64	-90.6099	65.8697	-189.0008
577.65	-66.6651	81.3543	92.4089
577.66	-39.5028	92.7280	-27.8968
577.67	-18.6325	103.4987	-1.6578
577.68	-4.2107	106.4670	60.9049
577.69	22.3668	111.6404	40.3690
577.70	45.2544	118.2273	3.6233
577.71	72.5142	120.7386	16.6556
577.72	95.7662	119.1622	137.5040
577.73	117.5597	111.4524	114.2405
577.74	137.1025	102.8900	-67.3870
577.75	153.2042	92.6520	-78.5229
577.76	163.8726	85.8247	-156.2589
577.77	175.0389	78.6332	-7.7964
577.78	178.9693	66.2969	-7.0616
577.79	174.3469	51.2928	-43.0664
577.80	169.7632	36.7267	-236.0911
577.81	162.0578	22.6946	3.5281
577.82	145.8299	5.5452	-57.5960
577.83	125.2445	-12.7164	-140.9508
577.84	99.4691	-27.8999	-54.1661
577.85	74.3781	-38.8056	-37.7456
577.86	43.4455	-54.4761	-107.9472
577.87	11.3539	-71.1165	-93.8886
577.88	-22.8262	-83.0602	42.7488
577.89	-52.7711	-93.2997	-64.6800
577.90	-80.0395	-99.2584	153.2721
577.91	-103.3053	-104.2790	-81.1762
577.92	-124.6572	-113.6378	168.8251
577.93	-143.8891	-123.2756	-14.4503
577.94	-158.3647	-127.4104	93.6706
577.95	-167.3768	-121.8503	215.8239
577.96	-173.8113	-110.5383	-17.5644
577.97	-173.1070	-98.1936	184.5294
577.98	-167.0016	-77.5886	-27.1965
577.99	-154.0757	-57.1482	69.7595
578.00	-139.2974	-32.9981	15.3203
578.01	-119.6382	-2.4801	-84.0820
578.02	-101.9010	19.7735	-48.3514
578.03	-84.3283	42.3547	-10.5069
578.04	-61.2183	67.0755	87.1584
578.05	-33.8049	86.2870	-104.0154
578.06	-10.7153	107.3318	109.6108
578.07	9.9033	130.8113	-8.8291
578.08	37.6809	152.1416	-70.3853
578.09	54.2018	164.5611	117.1459
578.10	69.8038	177.7034	81.6971
578.11	79.1882	186.1614	163.0866
578.12	90.7187	196.3147	12.4844
578.13	104.2626	200.5683	-124.9446
578.14	109.2438	195.9714	11.7486
578.15	114.3047	185.2047	38.2099
578.16	111.6914	168.5324	55.8326
578.17	110.3605	146.1028	0.3437
578.18	108.2509	125.2728	-161.7188
578.19	105.0905	98.5431	-106.8453
578.20	101.5496	68.7637	-54.6729
578.21	92.2092	41.5598	-42.3451
578.22	81.8061	15.7101	-136.8439
578.23	66.4550	-10.5090	55.7461
578.24	55.0947	-35.5301	-78.2832
578.25	40.8863	-58.6023	-95.3216
578.26	28.8470	-84.6155	34.6881
578.27	16.1857	-99.3096	186.4252
578.28	2.1211	-114.1946	-120.7565
578.29	-10.0306	-126.1399	96.9311
578.30	-26.3491	-133.1971	-198.1596
578.31	-45.2103	-136.1463	45.5443
578.32	-63.8790	-129.5698	-81.3495
578.33	-81.3315	-119.2090	-7.5853
578.34	-94.4964	-105.9336	1.0589
578.35	-100.2357	-91.1549	69.9799
578.36	-101.5558	-76.6859	-6.7494
578.37	-101.8305	-63.3170	1.8939
578.38	-95.5788	-45.8578	-96.7286
578.39	-88.1651	-21.6609	21.5757
578.40	-85.1646	-2.5140	-7.0301
578.41	-82.0858	25.7234	-66.9150
578.42	-76.1256	53.3481	-62.5207
578.43	-69.3801	83.3071	71.4987
578.44	-62.7982	112.0527	-51.5550
578.45	-51.9206	139.6315	140.1585
578.46	-35.5101	163.9075	31.5351
578.47	-18.1014	181.0707	-93.6293
578.48	-10.1852	193.8346	-70.0684
578.49	-1.4064	198.7168	-69.8557
578.50	10.9850	199.1203	143.1315
578.51	15.3263	191.2495	157.1986
578.52	22.5316	178.0719	118.1286
578.53	23.8556	171.1843	-110.6992
578.54	21.9222	160.4968	-62.7015
578.55	22.0663	143.6495	9.9202
578.56	22.6640	129.9329	199.6843
578.57	24.2674	108.1916	-64.9819
578.58	26.6895	84.8441	81.0714
578.59	33.4456	59.1262	71.7743
578.60	41.9054	29.3815	-0.5427
578.61	42.6770	-0.1883	4.6876
578.62	43.5560	-27.6985	149.6016
578.63	47.7629	-51.7785	-111.3515
578.64	40.9151	-71.7960	1.3387
578.65	32.3131	-90.0155	231.0818
578.66	29.9443	-106.9428	-265.9975
578.67	28.5809	-123.0666	47.5583
578.68	25.8093	-134.3944	22.7499
578.69	26.9580	-142.2850	10.9940
578.70	28.9180	-142.8682	12.1944
578.71	19.9602	-145.8558	114.3049
578.72	21.2241	-146.2603	-94.9155
578.73	22.3246	-145.6910	22.0072
578.74	18.6924	-140.9049	37.3445
578.75	14.6071	-129.3793	-70.4504
578.76	9.5490	-114.5952	-122.1609
578.77	13.6941	-98.1580	-79.3598
578.78	13.9605	-80.2274	-33.9329
578.79	20.3856	-57.8232	-108.0209
578.80	16.8582	-35.5602	-80.8337
578.81	16.8244	-16.6072	-182.1623
578.82	16.7412	6.5329	-109.6062
578.83	20.9433	31.4614	31.9855
578.84	27.3352	47.0898	-5.6580
578.85	29.8118	61.5294	23.8053
578.86	31.8337	74.3865	160.9379
578.87	36.2939	84.2520	127.2680
578.88	35.1612	91.4408	-49.7939
578.89	25.8683	101.1975	-114.3998
578.90	21.3747	103.2925	5.3062
578.91	19.6578	99.9340	53.2546
578.92	14.8762	94.5496	72.8962
578.93	4.6767	86.9236	156.8916
578.94	-4.7625	80.2662	-46.0474
578.95	-11.4605	77.1428	-111.6401
578.96	-17.6472	72.1695	274.8224
578.97	-25.8764	72.5599	-87.9625
578.98	-32.9648	68.2625	56.9086
578.99	-31.6419	61.3151	90.9080
579.00	-29.3780	53.5748	86.9200
579.01	-38.3110	39.1965	-79.2328
579.02	-44.2646	29.7646	45.6268
579.03	-55.9300	15.3043	-27.4120
579.04	-65.7947	-4.5284	229.4817
579.05	-72.2997	-23.5212	-83.4971
579.06	-70.0583	-35.8571	-16.8666
579.07	-69.0578	-44.2220	13.7880
579.08	-66.4831	-55.0530	29.2791
579.09	-61.9123	-59.7063	329.2121
579.10	-53.7899	-64.3798	16.0000
579.11	-45.8331	-68.1464	-106.2902
579.12	-42.9350	-73.8543	20.7382
579.13	-35.9151	-75.9620	73.0365
579.14	-25.7267	-73.6532	-125.2004
579.15	-19.9817	-69.0310	11.3286
579.16	-11.6897	-63.7327	-108.4679
579.17	-1.8161	-63.8033	-48.8737
579.18	12.7109	-54.6186	-5.6405
579.19	28.5576	-44.9789	-185.6199
579.20	45.9172	-32.6066	142.0863
579.21	57.4931	-27.7139	15.8014
579.22	75.7679	-13.5470	-42.3268
579.23	92.2879	-1.6567	87.5501
579.24	109.8312	4.6744	93.2848
579.25	125.4786	11.5088	-53.7099
579.26	133.2609	10.2871	-186.7338
579.27	131.3054	10.4189	127.8303
579.28	128.5497	7.1627	91.5473
579.29	124.7574	1.6748	1.1915
579.30	115.4839	-1.1989	-99.7830
579.31	104.5905	1.4744	0.4244
579.32	86.5115	5.4085	-279.9460
579.33	67.7603	9.5725	56.0000
579.34	52.4495	9.4722	246.7264
579.35	40.2908	14.2985	143.2854
579.36	27.8419	21.5916	37.4956
579.37	23.0669	26.2669	-32.8740
579.38	12.0448	25.0876	45.5508
579.39	4.2229	31.3031	33.7824
579.40	-6.7614	31.2623	42.3802
579.41	-14.2436	27.5129	-45.8001
579.42	-23.0647	26.0233	-9.5570
579.43	-26.2521	25.8442	-54.0035
579.44	-30.6315	20.5159	36.4833
579.45	-37.5494	22.5840	150.6228
579.46	-37.3090	28.8810	-45.5021
579.47	-34.4056	34.9483	21.2441
579.48	-33.3040	36.0796	-130.7664
579.49	-29.9437	38.9735	42.3062
579.50	-26.7598	33.4930	-103.4432
579.51	-23.4097	28.8167	37.9921
579.52	-18.6774	26.5688	-3.7541
579.53	-12.1677	25.7817	20.5219
579.54	-4.2042	27.1596	61.4347
579.55	7.2328	33.8760	12.9962
579.56	17.2085	33.2971	-100.0006
579.57	29.7789	32.5405	1.1423
579.58	41.2902	34.6280	19.0415
579.59	49.9472	31.4830	22.8150
579.60	62.1205	29.7305	-43.2179
579.61	73.9433	31.6731	-55.3834
579.62	84.6039	30.6981	18.8127
579.63	95.3711	32.9806	-63.3167
579.64	102.7883	36.9820	-84.7001
579.65	105.7674	47.5456	52.0572
579.66	105.9973	58.3726	-28.6012
579.67	101.7370	69.0803	180.1627
579.68	98.0302	67.0659	35.7978
579.69	84.0608	66.9187	106.4981
579.70	66.7949	62.1079	109.2164
579.71	41.2186	50.6588	38.3741
579.72	16.9788	43.0183	85.8075
579.73	-3.8521	31.5307	-130.4171
579.74	-30.0213	18.3721	-63.0833
579.75	-51.7833	10.9571	-72.9775
579.76	-70.6191	2.0915	-213.4837
579.77	-82.2019	-9.3760	-65.3521
579.78	-89.4855	-17.3941	41.6294
579.79	-98.1971	-29.5768	-89.0091
579.80	-110.2302	-35.1728	79.7822
579.81	-124.2298	-43.0356	310.3595
579.82	-131.8252	-51.8601	-11.3575
579.83	-131.7013	-63.1486	114.2273
579.84	-126.6220	-72.9175	-97.6211
579.85	-114.7788	-81.7167	24.3282
579.86	-99.0985	-89.5275	132.2316
579.87	-87.3116	-94.6695	133.6805
579.88	-75.0528	-95.8604	34.1091
579.89	-61.1502	-95.6026	38.8554
579.90	-48.9491	-100.4526	95.8664
579.91	-35.6985	-102.4018	-30.1225
579.92	-22.6298	-99.3908	72.0179
579.93	-4.8894	-92.5097	52.6004
579.94	6.5901	-89.2545	15.2111
579.95	20.7533	-83.1609	-150.5203
579.96	37.0331	-74.1130	-154.2825
579.97	42.7162	-63.7220	28.8098
579.98	51.9666	-52.8235	-4.2543
579.99	65.9977	-47.4500	92.9282
580.00	70.3028	-43.7437	114.6307
580.01	72.5033	-37.4656	-25.1858
580.02	74.0308	-20.9040	-212.6489
580.03	68.7525	-5.3922	21.5120
580.04	70.9906	5.3568	66.0371
580.05	65.7374	20.0842	0.8407
580.06	59.7725	31.8171	-98.4458
580.07	55.4782	46.8747	-105.4690
580.08	57.0962	63.1751	-16.2082
580.09	56.9648	69.7516	-23.0989
580.10	52.6176	78.1714	-24.1776
580.11	40.5495	79.5796	-36.4042
580.12	25.5647	80.6348	-81.7109
580.13	10.2328	77.7162	35.1587
580.14	-9.5080	72.3528	85.4487
580.15	-26.1908	67.6171	181.5778
580.16	-44.6196	63.8378	96.1123
580.17	-63.3507	55.2661	29.7081
580.18	-70.5612	47.6996	-52.2229
580.19	-77.3294	31.9229	-133.3621
580.20	-82.9632	30.0351	113.6090
580.21	-91.2147	29.1897	-20.7431
580.22	-100.3884	23.9843	-76.2540
580.23	-104.3694	18.8727	-83.1682
580.24	-104.3979	11.5100	-29.2378
580.25	-102.5105	4.8262	4.2169
580.26	-96.3832	1.5941	50.8233
580.27	-86.4586	-1.7616	158.5629
580.28	-79.3402	-7.3547	-157.1334
580.29	-65.5805	-8.0498	-77.5612
580.30	-59.4580	-7.6087	40.5018
580.31	-50.3016	-8.3926	-194.9573
580.32	-45.5158	-8.1788	-136.1927
580.33	-38.4568	-7.9521	35.4520
580.34	-24.5705	-5.4208	-54.0714
580.35	-18.5236	-1.8356	-134.8131
580.36	-10.3033	1.5420	-62.4257
580.37	-5.8921	8.6214	43.9516
580.38	2.6580	13.1220	16.1914
580.39	9.7633	16.6162	8.8123
580.40	17.6476	26.9955	-165.9869
580.41	24.5438	32.1194	-204.9614
580.42	32.2884	31.1021	89.7621
580.43	37.6653	31.6156	1.7854
580.44	41.4760	30.5935	-57.5607
580.45	57.6280	31.4537	-3.3925
580.46	67.6888	21.6878	189.6571
580.47	74.1381	1.3485	126.7926
580.48	81.1064	-18.9402	89.7334
580.49	88.4271	-41.2041	-143.7866
580.50	84.6251	-58.3692	111.6910
580.51	86.1810	-67.4308	-5.6723
580.52	89.3602	-76.6778	47.6126
580.53	78.8617	-87.2336	-41.2616
580.54	73.2910	-91.9252	23.2453
580.55	62.1405	-93.9796	177.9841
580.56	46.3262	-94.6794	-192.4552
580.57	26.1863	-87.5304	56.5821
580.58	7.2914	-78.6766	67.9598
580.59	-3.4124	-65.0889	-22.5623
580.60	-13.7590	-54.3969	252.6309
580.61	-24.4764	-42.0940	151.2370
580.62	-40.0467	-35.2386	-45.8705
580.63	-54.6534	-24.1934	-144.8689
580.64	-65.0385	-15.9492	-77.0048
580.65	-76.1668	-13.1302	-117.5231
580.66	-79.6065	-10.6949	31.5778
580.67	-83.3128	-13.2417	148.9710
580.68	-78.8663	-16.0002	171.8769
580.69	-73.8152	-16.7005	114.8290
580.70	-76.3829	-11.1567	-129.3034
580.71	-72.4855	-4.9449	-3.5271
580.72	-67.8400	0.3312	-35.8696
580.73	-62.5532	4.4880	105.6879
580.74	-58.0291	6.6600	55.0511
580.75	-50.2544	7.8041	-122.4495
580.76	-44.2540	7.1660	-40.0424
580.77	-39.2556	6.7046	-47.0332
580.78	-36.1650	4.9399	29.1208
580.79	-27.1443	-2.9520	-51.9958
580.80	-16.4992	-6.9412	97.4901
580.81	-3.6309	-10.7905	53.3728
580.82	8.7922	-21.3719	-54.9383
580.83	24.0816	-31.7051	-108.4689
580.84	36.0878	-42.4577	46.3882
580.85	48.0289	-46.8072	-16.6679
580.86	56.4597	-47.1016	78.7672
580.87	56.2241	-47.9194	101.6944
580.88	52.7090	-45.4375	4.7652
580.89	44.9208	-38.8453	-10.5088
580.90	31.4329	-34.9076	-101.1083
580.91	19.3521	-25.7151	42.5321
580.92	5.4729	-15.7770	-42.6616
580.93	-4.6420	-3.7077	-75.4080
580.94	-17.1041	3.2177	-108.4787
580.95	-31.7978	10.8399	-19.9222
580.96	-43.5140	14.7552	35.3944
580.97	-55.8238	13.5664	86.0798
580.98	-71.3814	14.6891	50.0214
580.99	-82.5989	26.6702	154.4408
581.00	-87.0944	34.3437	136.5236
581.01	-92.6202	38.2997	-116.1609
581.02	-101.2263	45.4212	150.4244
581.03	-98.8304	50.8548	-52.4465
581.04	-96.2743	56.1776	-86.1617
581.05	-97.5350	51.1141	-47.1568
581.06	-96.0793	48.3643	64.2439
581.07	-84.5193	43.3250	104.9492
581.08	-75.5456	36.5998	261.7911
581.09	-67.9724	32.9113	8.1106
581.10	-58.0960	27.3173	-68.6526
581.11	-44.5587	24.9997	-88.3961
581.12	-29.3773	25.5109	-171.7989
581.13	-10.8638	24.9840	-33.8915
581.14	-0.0286	20.7413	5.4630
581.15	17.2289	18.1328	31.1364
581.16	29.1097	20.7369	113.4850
581.17	41.3385	23.3540	-76.4813
581.18	55.3773	27.0466	-50.7967
581.19	69.1555	26.3826	-227.4135
581.20	86.2149	28.9899	-56.4559
581.21	103.8578	31.1429	180.1522
581.22	110.7267	35.1404	-126.8228
581.23	113.8013	37.5727	-86.5354
581.24	112.1679	35.3800	-99.6246
581.25	111.6246	34.8664	-15.7656
581.26	109.8713	25.8877	10.1107
581.27	104.7924	24.1937	96.6131
581.28	101.3296	18.4250	-9.7842
581.29	94.0182	10.4601	-161.6573
581.30	82.5660	1.7964	6.3794
581.31	65.0991	-11.7222	51.0636
581.32	51.3543	-24.3512	-4.5342
581.33	39.7489	-38.0696	129.0860
581.34	32.4203	-48.5905	-221.5899
581.35	25.0174	-62.0122	1.4189
581.36	16.9728	-70.7028	-56.8528
581.37	9.7179	-77.2334	62.5756
581.38	6.8100	-78.1954	66.1376
581.39	8.9284	-81.0197	14.9282
581.40	6.9476	-77.2271	-113.8924
581.41	10.4339	-74.2669	-153.7201
581.42	12.1116	-70.1919	-119.2532
581.43	14.2035	-67.1153	234.8624
581.44	12.5276	-63.4901	55.6916
581.45	15.8256	-57.8331	-214.5151
581.46	18.5256	-48.7347	83.9539
581.47	17.7047	-38.3977	54.4981
581.48	18.7901	-31.9681	71.2914
581.49	15.3311	-23.9042	-222.9331
581.50	13.6199	-14.7570	247.4153
581.51	11.7804	-1.7826	-9.8048
581.52	12.1818	15.4352	-38.4550
581.53	6.0962	28.9394	-24.2691
581.54	-7.2352	38.6464	-60.1104
581.55	-13.7863	54.0070	-70.8611
581.56	-16.8661	72.5532	-46.5663
581.57	-21.9010	79.0477	84.1300
581.58	-29.0011	77.7779	-72.5109
581.59	-26.3045	81.6188	-20.4391
581.60	-30.0607	75.5765	50.0076
581.61	-35.8357	71.6717	148.8986
581.62	-38.1821	69.7105	-75.8682
581.63	-42.9876	64.0143	-9.2211
581.64	-46.3559	61.9865	14.8144
581.65	-51.6271	55.9333	-172.2966
581.66	-50.4652	45.7571	-13.7675
581.67	-43.9705	32.9014	38.7800
581.68	-37.5873	26.0185	3.7783
581.69	-35.0052	23.5195	-7.2040
581.70	-32.6187	16.0144	102.6421
581.71	-24.4555	7.7661	90.3436
581.72	-10.8510	1.8558	-25.2681
581.73	6.4805	-5.0107	-101.5752
581.74	23.0501	-15.1456	-213.1281
581.75	36.4930	-22.4786	144.6532
581.76	42.4676	-20.2073	64.1604
581.77	48.7987	-20.5675	28.8165
581.78	53.4755	-20.6555	126.0296
581.79	60.3620	-22.6677	-13.8904
581.80	71.2179	-19.3006	-12.5360
581.81	74.3826	-16.2673	7.4143
581.82	74.9221	-13.6394	117.7185
581.83	77.8867	-8.8204	-39.2136
581.84	81.2999	-0.7817	-77.3538
581.85	82.8557	1.0686	-37.8114
581.86	74.2931	-1.7439	-254.8416
581.87	76.0761	6.3556	45.6913
581.88	75.5246	11.1042	-6.8712
581.89	73.5871	16.5258	10.9346
581.90	65.3566	18.3431	82.3830
581.91	56.3422	18.4760	-49.5461
581.92	44.1578	23.6241	-39.5038
581.93	30.9074	25.6767	-103.2610
581.94	22.9670	25.2063	-50.9916
581.95	14.8659	25.0054	138.6158
581.96	-0.9928	25.8938	-78.6695
581.97	-5.2688	30.5774	-79.8983
581.98	-19.5487	35.1537	-131.7554
581.99	-33.0289	27.9521	-31.6453
582.00	-46.5783	29.0143	-41.1405
582.01	-58.4229	28.9326	-218.6700
582.02	-65.5633	24.4892	131.1552
582.03	-65.8619	24.3268	155.1667
582.04	-64.5773	21.6039	119.9962
582.05	-59.8405	13.7216	-137.5988
582.06	-56.6819	7.0675	-217.8436
582.07	-45.5907	-1.4541	62.6171
582.08	-34.5173	-10.3192	-39.5186
582.09	-14.9100	-14.4001	-37.5156
582.10	9.3241	-15.9255	-35.6920
582.11	32.6894	-24.4858	-84.6370
582.12	48.4211	-31.3014	98.2607
582.13	63.8878	-30.1142	37.9396
582.14	70.1921	-30.4648	104.7514
582.15	75.1441	-28.1730	-38.4006
582.16	81.5902	-29.4249	31.1467
582.17	90.3963	-34.9742	135.4949
582.18	87.0634	-42.3599	88.4854
582.19	84.1594	-51.7644	-69.4932
582.20	79.4987	-53.8418	64.0248
582.21	75.2231	-56.6273	-61.1517
582.22	69.0556	-54.4664	-29.9147
582.23	61.1349	-46.7203	157.7112
582.24	49.0414	-46.7620	21.7485
582.25	40.4607	-50.9348	69.9470
582.26	29.6298	-46.4457	-71.7450
582.27	14.4739	-41.3555	-58.3097
582.28	0.4914	-40.8028	140.4710
582.29	-13.7611	-44.6431	70.7887
582.30	-34.5719	-45.0477	-125.4899
582.31	-48.7613	-43.6386	-175.5462
582.32	-65.5832	-47.6065	-4.5361
582.33	-82.7222	-48.2734	-74.5171
582.34	-96.3437	-44.5196	5.0337
582.35	-108.1922	-39.7846	118.1473
582.36	-117.2731	-40.9293	96.9209
582.37	-121.1386	-37.7761	71.2339
582.38	-122.5022	-29.4895	96.6604
582.39	-119.0721	-24.6736	-61.6155
582.40	-110.1579	-14.2625	-16.9485
582.41	-104.8231	-0.7651	3.2984
582.42	-96.2841	6.7598	-41.8728
582.43	-81.2876	4.7640	-172.5137
582.44	-66.9067	8.5926	-18.8444
582.45	-49.5896	12.3402	17.4520
582.46	-34.0650	9.4220	-69.6906
582.47	-23.0057	11.6960	174.6265
582.48	-11.9537	7.9382	65.4950
582.49	4.9494	5.4058	-5.9226
582.50	26.1393	4.5581	83.9324
582.51	49.0907	8.6054	111.4163
582.52	74.9224	12.7763	83.8622
582.53	98.8040	15.7239	-74.6367
582.54	124.9365	20.1597	-27.3102
582.55	146.3390	30.0064	-153.5991
582.56	155.0816	30.7916	1.7012
582.57	163.3356	25.7586	-83.2792
582.58	172.9970	23.3438	-32.8654
582.59	175.2890	26.1006	31.3960
582.60	173.3200	29.3540	-73.3724
582.61	171.1465	32.3897	163.3815
582.62	169.1095	32.9133	-11.9242
582.63	159.5336	32.1744	-8.1981
582.64	149.2555	24.7242	54.3287
582.65	133.8568	12.0048	65.3555
582.66	113.8272	2.5574	-92.4931
582.67	96.7010	-1.7037	-64.5210
582.68	64.4650	-4.1075	32.2428
582.69	41.9097	-5.4916	-85.9109
582.70	12.6624	-6.9580	3.2691
582.71	-9.6585	-5.2500	105.8299
582.72	-34.8137	-3.0421	-34.7332
582.73	-51.7220	-0.5088	160.9627
582.74	-67.4928	3.2884	-48.4100
582.75	-77.5964	5.7699	107.9800
582.76	-85.4277	3.7857	-76.6312
582.77	-96.0523	5.0860	10.5447
582.78	-96.6606	9.0737	-49.4214
582.79	-100.7094	14.2114	-89.9536
582.80	-102.1867	22.8762	39.2382
582.81	-99.5544	29.2375	105.2734
582.82	-97.7448	30.3603	45.2940
582.83	-90.1134	32.0691	30.5880
582.84	-78.2548	33.0122	-70.8590
582.85	-65.0436	30.3750	-13.1349
582.86	-54.2806	25.8059	-43.6142
582.87	-41.5239	15.5104	-36.8679
582.88	-21.4432	9.1617	32.9075
582.89	-0.6049	-4.6669	-248.8152
582.90	18.2928	-12.0394	199.9628
582.91	31.1451	-18.7300	-52.4534
582.92	43.8705	-25.3273	-7.8618
582.93	62.5461	-33.3111	-86.3612
582.94	75.8135	-39.4567	8.2605
582.95	86.5610	-52.0964	-88.0687
582.96	94.6819	-66.9798	-44.4793
582.97	101.8250	-82.0802	31.5350
582.98	103.8260	-96.5263	-184.9972
582.99	101.8881	-103.6148	-75.0153
583.00	99.2760	-113.4514	-96.5873
583.01	94.3808	-121.8924	-185.6043
583.02	83.9647	-125.7658	114.9036
583.03	71.9219	-119.1894	82.7401
583.04	66.1625	-109.7878	89.3391
583.05	50.2220	-95.1394	-48.4830
583.06	29.3964	-76.1409	-169.8057
583.07	6.2299	-56.1354	-106.1445
583.08	-13.3896	-35.7924	-58.5540
583.09	-30.0914	-17.0724	168.9448
583.10	-46.2029	-6.2447	41.2304
583.11	-59.5170	9.8084	199.7904
583.12	-71.6845	24.7223	-261.0639
583.13	-84.5628	45.5141	-168.7194
583.14	-95.2230	66.7512	101.2613
583.15	-103.2431	81.1389	47.7614
583.16	-109.2727	92.2912	136.2105
583.17	-116.1194	103.7655	16.9090
583.18	-114.1216	114.8822	4.1752
583.19	-108.5123	123.0465	-12.7325
583.20	-99.1662	129.0153	233.2651
583.21	-89.9182	136.9987	-80.9515
583.22	-84.4582	138.5627	18.8067
583.23	-76.2420	132.0715	-139.3940
583.24	-68.8797	125.4227	-52.3169
583.25	-58.9644	115.6855	56.2675
583.26	-46.2478	104.7120	-11.1255
583.27	-36.9915	91.9649	192.9956
583.28	-22.9444	76.9541	-91.3370
583.29	-7.0622	62.0540	40.9592
583.30	8.2166	39.4417	-152.4058
583.31	17.7361	18.0150	-8.4790
583.32	24.5175	-9.5280	107.2666
583.33	31.1342	-45.4427	-70.3340
583.34	41.3233	-79.5966	-106.6585
583.35	48.3184	-101.5184	177.7264
583.36	56.5468	-122.4261	39.4079
583.37	66.8581	-142.0111	-59.4284
583.38	77.3443	-153.3697	-49.6336
583.39	83.8328	-160.5924	-140.6996
583.40	89.7004	-164.5925	62.8320
583.41	94.2697	-163.7620	6.5444
583.42	93.5041	-160.1925	-189.0013
583.43	94.5288	-149.5127	-135.1020
583.44	92.1080	-135.4132	81.0409
583.45	90.5717	-123.2035	34.7616
583.46	85.8887	-104.0406	44.0699
583.47	81.7029	-87.1262	67.2411
583.48	76.8667	-73.3783	34.3834
583.49	70.6128	-55.1991	50.6212
583.50	59.9339	-29.9277	-4.2924
583.51	47.3890	-9.5653	-87.6157
